4.38368701935,-1.50894713402,1.96108996868
5.42442464828,0.569090425968,2.60704660416
3.13119840622,2.29255485535,1.22729241848
3.46206068993,4.36252880096,1.43451857567
6.61850547791,2.71576929092,3.39937925339
8.47236537933,-0.477344185114,4.53170681
9.06384277344,-4.57454013824,4.78538370132
4.00514602661,-3.8779733181,1.73008215427
2.20450592041,-1.51859974861,0.601100623608
1.43610906601,1.68274927139,0.186455786228
21.7333316803,20.0010032654,-0.0069055557251
7.74755001068,3.95113587379,4.11314821243
8.76450157166,0.868859767914,4.68376302719
10.0719127655,-2.34318709373,5.49366140366
9.64308071136,-5.1314163208,5.14695930481
8.56237983704,-6.81060123444,4.51052951813
6.6916513443,7.19263458252,3.51225590706
5.3159327507,9.08740234375,2.6388130188
2.43498086929,8.65001678467,0.897927999496
1.9208073616,-0.337019503117,0.46020886302
