16.108659744262695,2.826564073562622,-0.2310009002685547
15.940237045288086,5.661823272705078,-0.2750539779663086
18.056129455566406,5.491759777069092,0.1248483657836914
18.16564178466797,8.7811279296875,0.18064069747924805
19.339595794677734,9.678976058959961,0.37010669708251953
17.26076316833496,12.698460578918457,0.013950347900390625
14.954052925109863,14.047820091247559,-0.4234614372253418
13.137872695922852,13.258068084716797,-0.7783898115158081
12.635282516479492,9.533415794372559,-0.8797900676727295
13.401278495788574,-0.18198466300964355,-0.7516155242919922
13.255962371826172,-4.709300994873047,-0.7826030254364014
12.822343826293945,-7.755683898925781,-0.8373901844024658
13.961999893188477,-13.846083641052246,-0.6529040336608887
14.77301025390625,-18.4001522064209,-0.48538780212402344
15.822532653808594,-22.279069900512695,-0.2792673110961914
18.980377197265625,-22.64686393737793,0.30710315704345703
14.63000774383545,-24.205554962158203,-0.5861659049987793
11.31950569152832,-26.0633544921875,-1.1786572933197021
18.90184783935547,-15.790721893310547,0.3484499454498291
18.372802734375,-9.708209037780762,0.1718909740447998
20.46225929260254,15.8724946975708,0.6419382095336914
11.20211124420166,23.016460418701172,-1.159855604171753
